ROLL_BAD,PITCH_BAD,ROLL_FILTERED,PITCH_FILTERED
-18.69,-11.03,12.66,22.11
-9.37,-10.48,19.15,22.65
-2.7,-9.91,25.71,23.2
4.25,-9.28,31.99,23.84
10.98,-8.55,37.96,24.53
17.34,-7.69,43.34,25.1
26.03,-6.52,48.07,25.49
31.11,-5.96,52.24,25.74
35.74,-5.56,55.98,25.74
39.77,-5.28,59.84,25.74
43.54,-5.08,63.85,26.07
49.52,-4.36,66.94,26.68
53.42,-3.59,68.6,27.27
56.22,-2.84,69.45,27.77
57.51,-2.22,70.13,28.31
58.46,-1.38,70.5,29.14
59.1,-0.77,69.73,30.28
59.3,-0.15,67.82,31.52
57.46,0.45,65.18,32.63
55.12,0.65,61.84,33.44
52.23,0.65,58.01,34.11
48.73,0.44,53.77,34.83
44.87,0.16,48.92,35.65
38.46,0.1,43.13,36.61
33.14,0.47,36.54,37.72
27.08,1.19,29.87,38.93
20.4,2.29,23.52,40.15
10.87,4.25,17.03,41.55
4.6,5.78,10.13,43.06
-1.94,7.52,2.86,44.53
-8.89,9.31,-4.85,45.98
-16.3,11.03,-12.8,47.38
-27.86,13.57,-20.54,48.58
-36.06,15.27,-28,49.48
-43.61,16.62,-35.32,50.04
-51.2,17.68,-42.43,50.32
-62.25,18.68,-49.28,50.47
-69.21,19,-55.53,50.62
-75.97,19.05,-61.25,50.66
-82.2,18.87,-66.84,50.41
-90.48,18.2,-72.1,49.93
-96.02,17.36,-76.36,49.48
-101.08,16.26,-79.21,48.97
-104.83,15.11,-80.83,48.43
-107.22,14.06,-81.64,47.98
-109,12.52,-81.61,47.94
-109.48,11.39,-80.23,48.12
-109.19,10.28,-77.23,48.31
-106.18,8.75,-72.74,48.39
-102.21,7.68,-67.35,48.44
-97.05,6.49,-61.41,48.51
-91.36,5.23,-55.1,48.52
-81.98,3.31,-48.19,48.48
-75.15,2.03,-40.75,48.52
-67.85,0.8,-33.02,48.65
-60.01,-0.38,-25.39,48.75
-52.17,-1.41,-17.78,48.86
-40.27,-2.88,-10.66,48.97
-32.6,-3.59,-3.78,49.23
-25.5,-3.96,2.59,49.5
-18.74,-4.01,8.53,49.8
-9.19,-3.7,14.46,50.19
-3.07,-3.26,20.46,50.68
2.97,-2.64,26.17,51.29
9.14,-1.76,31.25,52.12
14.72,-0.62,35.75,53.05
19.74,0.85,39.58,53.78
26.08,3.13,42.89,54.16
29.6,4.23,46.2,54.29
32.79,4.92,49.97,54.19
37.99,5.39,53.59,53.9
41.96,5.37,56.55,53.65
45.51,5.24,58.97,53.59
48.27,5.19,61.26,53.78
50.56,5.33,63.34,54.12
53.97,5.84,64.94,54.7
55.98,6.14,65.99,55.49
57.53,6.48,66.18,56.42
58.57,6.78,65.14,57.45
58.5,7.05,63.03,58.58
57.04,6.94,60.46,59.59
54.94,6.62,57.86,60.34
52.63,6.21,55.58,60.68
50.37,5.92,53.25,60.78
47.38,5.71,50.24,61.03
44.88,5.71,46.33,61.72
41.64,5.85,41.75,62.8
37.66,6.16,36.71,64.01
31.01,6.83,31.01,65.31
25.97,7.39,25.11,66.73
20.54,8.22,19.67,68.17
15.2,9.41,14.28,69.74
10.37,10.88,8.51,71.6
2.9,13.7,3.08,73.46
-2.76,16.03,-1.72,74.93
-7.94,18.21,-6.62,76.19
-12.49,19.77,-11.75,77.47
-17.83,21.2,-16.66,78.6
-25.93,23.23,-21.55,79.45
-31.04,24.45,-26.73,80.22
-36.12,25.39,-32.26,81.03
-41.87,26.21,-37.58,81.79
-47.86,26.87,-42.45,82.56
-56.71,27.38,-47.03,83.38
-62.02,27.57,-51.49,83.87
-67.15,27.68,-55.9,83.98
-74.32,27.26,-60.02,83.98
-79.09,26.55,-63.5,83.9
-83.29,25.78,-66.4,83.65
-86.7,25.09,-69.13,83.18
-89.47,24.49,-71.55,82.77
-93.44,23.49,-72.98,82.45
-95.58,22.59,-73.05,82.49
-96.63,21.47,-72.2,83.02
-96.19,19.26,-71.25,83.55
-95.42,17.56,-69.98,83.75
-94.65,15.79,-67.82,83.63
-93.33,14.06,-64.63,83.3
-89.5,11.41,-60.67,82.72
-85.75,9.57,-56.15,82
-81.28,7.66,-51.1,81.25
-76.48,5.72,-45.52,80.59
-68.55,2.72,-39.51,80.01
-62.5,0.82,-33.24,79.47
-56.25,-0.77,-26.7,79.08
-49.74,-2.12,-19.83,78.93
-42.87,-3.26,-12.77,79.12
-32.24,-4.41,-5.47,79.64
-24.89,-4.6,1.91,80.25
-17.07,-4.26,8.92,80.86
-9.65,-3.7,15.46,81.58
0.79,-2.48,20.96,82.61
7.14,-1.21,24.9,83.85
12,0.51,27.79,84.77
15.34,2.32,30.87,85.08
19.28,4.1,34.71,84.92
22.8,4.5,39.09,84.62
27.04,4.41,43.56,84.34
31.89,4.05,47.34,84.02
36.62,3.66,50.14,83.68
41.9,3.27,52.57,83.17
44.27,3.16,55.17,82.45
46.66,2.95,58,81.73
50.74,2.3,60.83,81.02
53.74,1.77,63.15,79.98
56.56,1.06,64.54,78.48
58.78,-0.05,65.45,76.71
60.46,-2.25,65.99,74.88
61.3,-4.04,66.16,73.23
61.81,-5.9,65.77,71.91
61.97,-7.64,64.55,71.04
61.49,-9.12,62.35,70.63
59.07,-10.86,59.12,70.71
56.13,-11.77,55.61,71.23
52.35,-12.39,52.05,71.62
48.63,-12.78,48.26,71.7
42.81,-13.75,45.09,71.74
38.77,-14.63,42.3,71.76
35.55,-15.31,38.88,71.86
32.61,-15.75,34.47,72.19
26.35,-16.06,29.34,72.75
20.83,-15.9,24.51,73.14
15.06,-15.54,20.32,73.47
9.99,-15.21,16.81,74.13
3.44,-14.22,14.17,74.76
-0.02,-13.01,11.9,75.14
-2.64,-11.89,9.63,75.46
-5.07,-10.97,7.53,75.78
-8.75,-9.42,5.68,76.03
-10.94,-8.17,3.79,76.2
-12.87,-6.93,1.84,76.43
-15.03,-5.54,0.08,76.6
-17.9,-2.99,-1.43,76.3
-19.31,-1.11,-3.07,75.62
-20.42,0.32,-4.73,74.94
-21.72,1.54,-5.81,74.59
-22.93,2.91,-6.22,74.51
-23.3,5.24,-6.66,74.22
-22.95,6.71,-7.2,73.57
-22.88,7.78,-7.56,72.66
-22.91,8.37,-7.62,71.81
-22.45,8.85,-7.57,71.13
-21.87,9.27,-7.43,70.53
-21.29,9.76,-7,69.79
-20.29,10.26,-6.49,68.91
-19.31,10.24,-6.03,68.17
-18.42,10.06,-5.65,67.69
-17.72,9.95,-5.37,67.49
-17.05,10,-5.07,67.51
-16.83,10.19,-4.91,67.82
-16.62,10.51,-5.26,68.38
-16.64,11.1,-5.95,68.96
-17.63,12.19,-6.75,69.66
-18.67,12.78,-7.47,70.84
-19.76,13.52,-8.08,72.23
-20.84,14.63,-8.97,73.03
-22.51,16.03,-10.29,73.88
-24.25,16.35,-11.87,75.01
-26.33,16.64,-13.36,76.46
-28.84,16.91,-14.2,77.79
-31.45,17.06,-14.16,78.37
-33.97,16.42,-14.33,78.03
-34.51,15.07,-15.44,77.38
-35.33,13.3,-17.08,77.17
-38.25,10.5,-18.25,77.66
-40.41,8.95,-18.32,78.29
-41.69,7.67,-17.19,78.56
-41.64,6.23,-15.11,78.42
-40.32,4.19,-12.2,78.19
-36.82,0.3,-8.53,77.95
-33.42,-2.31,-4.41,77.56
-29.23,-4.67,-0.44,77.02
-24.68,-6.65,3.15,76.29
-20.33,-8.27,6.5,75.23
-14.27,-10.58,9.63,74.06
-10.29,-12.19,12.61,72.93
-6.39,-13.54,15.46,71.93
-2.52,-14.55,17.92,71.09
1.33,-15.14,19.74,70.4
4.81,-15.29,21.4,69.72
8.87,-14.89,23.65,69.04
11.67,-14.34,26.48,68.12
15.18,-13.51,28.82,66.93
20.79,-12.25,30.01,65.98
23.36,-11.31,30.64,65.68
24.65,-10.01,30.89,65.94
25.42,-8.33,30.47,66.3
25.65,-6.59,29.15,65.97
24.52,-5.18,26.98,64.93
22.6,-5.58,24.79,63.81
20.21,-6.59,23.19,63.02
18.06,-7.62,21.76,62.69
15.83,-8.3,19.64,62.58
14.15,-8.34,17.14,62.17
11.65,-8.44,14.47,61.22
7.48,-9.3,11.17,59.88
4.32,-10.36,7.3,58.28
0.32,-11.5,3.44,56.29
-4.29,-12.74,-0.72,53.95
-10.88,-14.68,-6.24,51.48
-16.35,-16.06,-12.13,48.98
-23.2,-17.19,-17.27,46.6
-29.96,-18.07,-21.94,44.64
-35.61,-18.7,-26.67,42.98
-40.87,-18.86,-31.1,41.1
-48.77,-18.53,-35.17,39.04
-53.74,-18.42,-39.69,37.04
-58.35,-18.22,-44.25,35.14
-66.31,-17.3,-47.68,33.41
-71.05,-16.66,-50.23,31.91
-74.26,-16.18,-52.69,30.62
-76.81,-15.68,-55.28,29.51
-80.76,-14.71,-57.82,28.49
-83.55,-14.05,-59.56,27.42
-86.09,-13.57,-60.22,26.23
-87.68,-13.49,-60.27,25.09
-88.3,-13.89,-60.37,24.32
-88.32,-14.11,-60.7,23.98
-88.49,-14.12,-60.91,24.09
-88.79,-14.05,-60.34,24.52
-88.52,-14.01,-58.58,24.93
-87.16,-14.38,-55.53,25.42
-84.67,-15.16,-51.55,26.15
-78.81,-16.63,-46.61,27.3
-73.67,-17.63,-40.72,28.77
-67.7,-18.51,-33.6,30.41
-60.37,-19.16,-25.57,32.15
-47.66,-19.23,-16.68,34.09
-38.16,-18.76,-7.56,36.08
-27.71,-17.82,0.82,38.04
-17.96,-16.49,8.05,39.78
-5.19,-13.85,14.49,41.45
1.7,-12.08,20.58,43.14
7.96,-10.24,26.61,44.84
14.08,-8.35,32.72,46.45
23.17,-5.68,38.15,47.93
29.16,-3.99,42.85,49.14
34.31,-2.36,46.92,49.68
38.78,-1.15,50.53,49.71
42.65,-0.64,53.91,49.62
47.93,-0.58,56.58,49.51
51.2,-0.5,58.46,49.28
53.6,-0.42,59.72,48.76
55.23,-0.54,61,48.05
56.93,-1.03,62.3,47.45
58.31,-1.37,63.33,47.26
59.61,-1.64,63.56,47.43
60.53,-1.87,63.48,47.83
60.47,-2.44,63.66,48.31
60.49,-2.98,63.39,48.75
60.75,-3.56,61.71,49.12
60.22,-4.15,58.44,49.52
56.54,-5.06,54.02,50.23
52.26,-5.63,49.44,51.16
47.41,-6.08,45.32,52
42.75,-6.3,41.29,52.56
36.64,-6.4,36.71,53.2
32.46,-6.38,30.81,54.07
27.48,-6.11,24.08,55.19
21,-5.58,17.91,56.58
14.02,-4.65,11.99,58.25
5.22,-2.38,5.4,60.17
-0.71,-0.27,-1.51,62.27
-7.51,2.34,-7.86,64.14
-13.98,5.12,-12.75,65.87
-22.39,9.05,-16.63,67.89
-26.29,11.56,-20.5,69.94
-29.88,13.98,-24.15,71.44
-34.03,15.93,-26.53,72.11
-39.61,16.92,-27.32,71.99
-41.51,16.33,-26.99,71.16
-42.01,15.02,-25.69,69.77
-41.51,13.12,-23.71,68.29
-39.31,9.49,-21.78,66.89
-37.28,7.01,-19.83,65.63
-35.57,4.83,-17.2,64.72
-33.67,2.85,-14.31,64.35
-30.95,1.24,-11.61,64.4
-26.68,0.05,-9.08,64.64
-24.09,-0.17,-6.74,65
-21.69,-0.27,-4.62,65.81
-19.37,-0.16,-2.79,67.08
-16.38,1.24,-1.24,68.17
-14.65,2.65,-0.1,68.79
-13.31,3.64,0.8,68.98
-12.32,4.19,1.86,68.79
-10.93,4.46,3.11,68.42
-9.66,4.34,4.29,68.18
-8.29,4.18,5.33,68.3
-7.12,4.3,6.06,68.61
-6.11,4.78,6.32,68.98
-5.24,5.74,6.46,69.41
-5.09,6.47,6.73,69.83
-4.9,7.25,7,70.05
-4.54,7.98,7.12,69.88
-4.01,8.56,7.08,69.51
-3.81,8.55,7.14,69.26
-3.76,8.48,7.59,69.11
-3.37,8.66,8.5,68.89
-2.57,8.81,9.55,68.57
-1.38,8.83,10.57,68.54
-0.17,8.8,10.58,69.3
0.85,9.19,9.67,69.13
0.05,10.49,8.65,68.84
-1.18,10.39,8.11,68.45
-2.13,10.36,8.23,68.14
-2.39,10.3,8.41,67.77
-1.8,10.25,8.41,67.34
-1.64,10.15,8.3,66.78
-1.69,9.96,8.68,66.09
-1.74,9.64,9.78,65.52
-0.76,9.05,9.85,65.01
0.29,8.79,10.06,64.51
0.18,8.61,10.08,64.03
0.49,8.25,9.96,63.68
0.6,8.16,9.79,63.22
0.59,8.09,9.59,62.71
0.57,7.85,9.54,62.28
0.47,7.59,9.55,61.76
0.36,7.37,9.29,61.11
0.19,7.08,8.69,60.34
-0.19,6.67,7.77,59.62
-0.93,6.17,7,59.05
-2.45,5.6,6.38,58.43
-3.12,5.27,6.06,57.75
-3.7,4.88,7.11,57.17
-3.91,4.41,9.92,56.48
-1.11,3.98,11.51,55.4
1.73,3.1,12.57,54.57
2.97,2.25,13.22,53.79
4.23,1.46,13.56,53.08
4.77,0.93,13.36,52.51
4.94,0.55,12.19,52.06
4.56,0.27,10.58,51.75
1.73,0.16,10.38,51.45
1.18,0.19,10.23,51.19
1.27,0.17,10.15,50.93
1.27,0.17,10.09,50.67
1.25,0.16,10.03,50.41
1.25,0.16,9.98,50.15
1.25,0.15,9.92,49.89
1.25,0.15,9.87,49.64
1.25,0.14,9.81,49.38
1.25,0.14,9.76,49.13
1.25,0.14,9.7,48.88
1.25,0.13,9.65,48.63
1.26,0.12,9.6,48.38
1.26,0.12,9.54,48.13
1.25,0.12,9.49,47.89
1.25,0.11,9.44,47.64
1.26,0.1,9.39,47.4
1.25,0.1,9.34,47.16
1.25,0.09,9.29,46.92
1.24,0.09,9.24,46.68
1.24,0.09,9.18,46.44
1.24,0.09,9.13,46.2
1.23,0.09,9.08,45.96
1.22,0.09,9.03,45.73
1.22,0.08,8.98,45.5
1.21,0.08,8.93,45.27
1.21,0.08,8.88,45.03
1.22,0.07,8.83,44.81
1.22,0.07,8.78,44.58
1.21,0.07,8.74,44.35
1.21,0.07,8.69,44.13
1.2,0.07,8.64,43.9
1.19,0.06,8.59,43.68
1.19,0.06,8.54,43.46
1.18,0.06,8.5,43.24
1.18,0.06,8.45,43.02
1.17,0.06,8.4,42.8
1.17,0.06,8.35,42.58
1.17,0.06,8.31,42.36
1.17,0.06,8.26,42.15
1.17,0.06,8.21,41.94
1.16,0.06,8.17,41.72
1.15,0.05,8.12,41.51
1.15,0.05,8.07,41.3
1.15,0.05,8.03,41.09
1.14,0.05,7.98,40.88
1.14,0.04,7.94,40.67
1.13,0.04,7.9,40.47
1.13,0.04,7.85,40.26
1.13,0.04,7.81,40.06
1.13,0.04,7.77,39.86
1.13,0.03,7.73,39.66
1.13,0.03,7.68,39.45
1.13,0.03,7.64,39.25
1.13,0.03,7.6,39.06
1.12,0.03,7.56,38.86
1.13,0.03,7.52,38.66
1.12,0.03,7.48,38.46
1.12,0.03,7.43,38.27
1.13,0.03,7.39,38.08
1.12,0.03,7.34,37.88
1.12,0.03,7.3,37.69
1.11,0.03,7.26,37.5
1.11,0.03,7.22,37.31
1.1,0.03,7.18,37.12
1.1,0.03,7.14,36.94
1.1,0.03,7.1,36.75
1.1,0.03,7.06,36.56
1.1,0.02,7.02,36.38
1.1,0.02,6.98,36.2
1.1,0.02,6.95,36.02
1.09,0.02,6.9,35.83
1.09,0.02,6.87,35.65
1.09,0.02,6.83,35.48
1.08,0.02,6.79,35.3
1.08,0.02,6.76,35.12
1.08,0.02,6.72,34.94
1.08,0.02,6.69,34.76
1.08,0.02,6.65,34.59
1.08,0.02,6.61,34.41
1.08,0.02,6.58,34.24
1.08,0.02,6.54,34.07
1.08,0.02,6.51,33.9
1.08,0.02,6.47,33.73
1.08,0.02,6.43,33.56
1.07,0.02,6.4,33.39
1.07,0.02,6.36,33.22
1.07,0.02,6.33,33.05
1.07,0.02,6.29,32.89
1.06,0.02,6.26,32.72
1.06,0.02,6.22,32.56
1.06,0.02,6.19,32.4
1.06,0.02,6.15,32.23
1.06,0.02,6.12,32.07
1.06,0.01,6.09,31.91
1.06,0.01,6.05,31.75
1.06,0.01,6.02,31.59
1.06,0.01,5.99,31.43
1.06,0.01,5.95,31.28
1.06,0.01,5.92,31.12
1.06,0.01,5.88,30.96
1.06,0.01,5.85,30.81
1.06,0.01,5.82,30.66
1.06,0.01,5.78,30.5
1.06,0.01,5.75,30.35
1.06,0.01,5.72,30.2
1.06,0.01,5.69,30.04
1.06,0.01,5.65,29.9
1.06,0.01,5.62,29.75
1.06,0.01,5.58,29.6
1.06,0.01,5.54,29.45
1.06,0.01,5.5,29.31
1.06,0.01,5.47,29.17
1.06,0.01,5.44,29.02
1.06,0.01,5.41,28.87
1.06,0.01,5.38,28.73
1.06,0.01,5.35,28.59
1.06,0.01,5.32,28.45
1.06,0.01,5.29,28.3
1.06,0.01,5.26,28.16
1.06,0.01,5.23,28.02
1.06,0.01,5.2,27.89
1.06,0.01,5.17,27.75
1.06,0.01,5.14,27.61
1.06,0.01,5.11,27.47
1.06,0.01,5.08,27.34
1.06,0.01,5.05,27.2
1.06,0,5.02,27.07
1.06,0,4.99,26.93
1.06,0,4.96,26.8
1.06,0,4.94,26.67
1.06,0,4.91,26.54
1.06,0,4.88,26.41
1.06,0,4.85,26.27
1.06,0,4.82,26.15
1.05,0,4.8,26.02
1.05,0,4.77,25.89
1.05,0,4.74,25.76
1.05,0,4.72,25.63
1.05,0,4.69,25.51
1.05,0,4.66,25.38
1.05,0,4.64,25.26
1.05,0,4.61,25.13
1.05,0,4.58,25.01
1.05,0,4.56,24.88
1.05,0,4.53,24.76
1.05,0,4.51,24.64
1.05,0,4.48,24.52
1.05,0,4.46,24.4
1.05,0,4.43,24.28
1.05,0,4.41,24.16
1.06,0,4.38,24.04
1.06,0,4.36,23.92
1.06,0,4.33,23.8
1.06,0,4.31,23.68
1.06,0,4.28,23.57
1.06,0,4.26,23.45
1.06,0,4.23,23.34
1.06,0,4.21,23.22
1.06,0,4.19,23.11
1.05,0,4.16,22.99
1.05,0,4.14,22.88
1.05,0,4.12,22.77
1.05,0,4.09,22.66
1.05,0,4.07,22.55
1.05,0,4.04,22.44
1.05,0,4.02,22.33
1.05,0,3.99,22.22
1.04,0,3.97,22.11
1.04,0,3.95,22.01
1.04,0,3.92,21.9
1.04,0,3.9,21.79
1.04,0,3.88,21.69
1.04,0,3.86,21.59
1.04,0,3.84,21.48
1.04,0,3.81,21.38
1.04,0,3.79,21.28
1.04,0,3.77,21.17
1.04,0,3.75,21.07
1.04,0,3.72,20.97
1.04,0,3.7,20.87
1.04,0,3.68,20.76
1.04,0,3.66,20.66
1.04,0,3.64,20.56
1.04,0,3.62,20.46
1.04,0,3.59,20.37
1.04,0,3.57,20.27
1.04,0,3.55,20.17
1.04,0,3.53,20.07
1.04,0,3.51,19.98
1.04,0,3.49,19.88
1.04,0,3.47,19.78
1.04,0,3.45,19.69
1.04,0,3.43,19.59
1.04,0,3.4,19.5
1.04,0,3.39,19.41
1.04,0,3.37,19.31
1.04,0,3.35,19.22
1.04,0,3.33,19.13
1.04,0,3.31,19.04
1.04,0,3.29,18.94
1.04,0,3.27,18.85
1.04,0,3.25,18.76
1.04,0,3.23,18.67
1.04,0,3.21,18.58
1.04,0,3.19,18.5
1.04,0,3.17,18.41
1.04,0,3.15,18.32
1.04,0,3.14,18.23
1.04,0,3.12,18.15
1.04,0,3.1,18.06
1.04,0,3.08,17.97
1.04,0,3.06,17.89
1.04,0,3.04,17.8
1.04,0,3.03,17.72
1.04,0,3.01,17.63
1.04,0,2.99,17.55
1.04,0,2.97,17.47
1.04,0,2.95,17.39
1.04,0,2.94,17.3
1.04,0,2.92,17.22
1.04,0,2.9,17.14
1.04,0,2.88,17.06
1.04,0,2.87,16.98
1.04,0,2.85,16.9
1.04,0,2.83,16.82
1.04,0,2.82,16.74
1.04,0,2.8,16.66
1.04,0,2.78,16.58
1.04,0,2.77,16.5
1.04,0,2.75,16.43
1.04,0,2.73,16.35
1.04,0,2.72,16.27
1.04,0,2.7,16.2
1.03,0,2.68,16.12
1.03,0,2.67,16.05
1.03,0,2.65,15.97
1.03,0,2.64,15.9
1.03,0,2.62,15.82
1.03,0,2.6,15.75
1.03,0,2.59,15.68
1.03,0,2.57,15.6
1.03,0,2.56,15.53
1.03,0,2.54,15.46
1.03,0,2.53,15.39
1.04,0,2.51,15.31
1.04,0,2.5,15.24
1.04,0,2.48,15.17
1.04,0,2.47,15.1
1.04,0,2.45,15.03
1.04,0,2.44,14.96
1.04,0,2.42,14.89
1.04,0,2.41,14.82
1.04,0,2.39,14.76
1.04,0,2.38,14.69
1.04,0,2.36,14.62
1.04,0,2.35,14.55
1.04,0,2.33,14.48
1.04,0,2.32,14.42
1.04,0,2.3,14.35
1.04,0,2.29,14.28
1.04,0,2.28,14.22
1.04,0,2.26,14.15
1.04,0,2.25,14.09
1.04,0,2.24,14.02
1.04,0,2.22,13.96
1.04,0,2.21,13.9
1.04,0,2.19,13.83
1.04,0,2.18,13.77
1.04,0,2.17,13.7
1.04,0,2.15,13.64
1.04,0,2.14,13.58
1.04,0,2.12,13.52
1.04,0,2.11,13.45
1.04,0,2.1,13.39
1.04,0,2.08,13.33
1.04,0,2.07,13.27
1.04,0,2.05,13.21
1.04,0,2.04,13.15
1.04,0,2.03,13.09
1.04,0,2.01,13.03
1.04,0,2,12.97
1.04,0,1.99,12.91
1.04,0,1.98,12.85
1.04,0,1.96,12.79
1.04,0,1.95,12.74
1.04,0,1.94,12.68
1.04,0,1.93,12.62
1.04,0,1.92,12.56
1.04,0,1.9,12.51
1.04,0,1.89,12.45
1.05,0,1.88,12.39
1.05,0,1.87,12.34
1.05,0,1.86,12.28
1.05,0,1.84,12.23
1.05,0,1.83,12.17
1.05,0,1.82,12.12
1.05,0,1.81,12.06
1.05,0,1.8,12.01
1.05,0,1.79,11.95
1.05,0,1.78,11.9
1.05,0,1.76,11.84
1.05,0,1.75,11.79
1.05,0,1.74,11.73
1.05,0,1.73,11.68
1.05,0,1.72,11.63
1.04,0,1.71,11.58
1.04,0,1.7,11.52
1.04,0,1.69,11.47
1.04,0,1.68,11.42
1.04,0,1.67,11.37
1.04,0,1.66,11.32
1.04,0,1.65,11.27
1.04,0,1.64,11.22
1.04,0,1.63,11.17
1.04,0,1.61,11.12
1.04,0,1.6,11.07
1.04,0,1.59,11.02
1.04,0,1.58,10.98
1.04,0,1.57,10.93
1.04,0,1.56,10.88
1.03,0,1.55,10.83
1.03,-0.01,1.54,10.78
1.03,-0.01,1.53,10.74
1.03,0,1.52,10.69
1.03,0,1.51,10.64
1.03,0,1.5,10.6
1.03,0,1.49,10.55
1.03,0,1.48,10.5
1.03,0,1.47,10.46
1.03,0,1.46,10.41
1.03,0,1.45,10.37
1.03,0,1.44,10.32
1.03,0,1.43,10.28
1.03,0,1.42,10.23
1.03,0,1.42,10.19
1.03,0,1.41,10.14
1.03,0,1.4,10.1
1.03,-0.01,1.39,10.06
1.04,-0.01,1.38,10.01
1.04,-0.01,1.37,9.97
1.04,-0.01,1.36,9.93
1.04,-0.01,1.35,9.88
1.04,-0.01,1.34,9.84
1.04,-0.01,1.33,9.8
1.04,-0.02,1.33,9.76
1.04,-0.02,1.32,9.72
1.04,-0.02,1.31,9.67
1.04,-0.02,1.3,9.63
1.04,-0.02,1.29,9.59
1.04,-0.02,1.28,9.55
1.04,-0.02,1.27,9.51
1.04,-0.02,1.27,9.47
1.04,-0.03,1.26,9.43
1.04,-0.03,1.25,9.39
1.04,-0.02,1.24,9.35
1.04,-0.02,1.23,9.31
1.04,-0.02,1.22,9.27
1.04,-0.02,1.21,9.23
1.04,-0.02,1.21,9.19
1.04,-0.02,1.2,9.15
1.04,-0.02,1.19,9.11
1.04,-0.02,1.18,9.07
1.04,-0.02,1.17,9.03
1.04,-0.02,1.16,9
1.04,-0.02,1.15,8.96
1.04,-0.03,1.15,8.92
1.04,-0.03,1.14,8.89
1.04,-0.03,1.13,8.85
1.04,-0.03,1.12,8.81
1.04,-0.03,1.12,8.77
1.04,-0.03,1.11,8.73
1.04,-0.03,1.1,8.7
1.04,-0.03,1.09,8.66
1.03,-0.03,1.08,8.62
1.03,-0.03,1.08,8.59
1.03,-0.03,1.07,8.55
1.03,-0.03,1.06,8.52
1.03,-0.03,1.05,8.48
1.03,-0.03,1.04,8.45
1.03,-0.03,1.04,8.41
1.03,-0.03,1.03,8.38
1.03,-0.03,1.02,8.34
1.03,-0.03,1.01,8.31
1.03,-0.03,1.01,8.28
1.03,-0.03,1,8.24
1.03,-0.03,0.99,8.21
1.03,-0.03,0.98,8.17
1.03,-0.03,0.98,8.14
1.03,-0.03,0.97,8.11
1.03,-0.03,0.96,8.07
1.03,-0.03,0.95,8.04
1.03,-0.03,0.94,8.01
1.04,-0.03,0.94,7.97
1.04,-0.03,0.93,7.94
1.04,-0.03,0.93,7.91
1.04,-0.03,0.92,7.88
1.04,-0.03,0.91,7.84
1.04,-0.03,0.91,7.81
1.04,-0.03,0.9,7.78
1.04,-0.03,0.89,7.75
1.04,-0.03,0.89,7.72
1.04,-0.03,0.88,7.68
1.04,-0.02,0.87,7.65
1.04,-0.02,0.87,7.62
1.04,-0.02,0.86,7.59
1.04,-0.02,0.85,7.56
1.04,-0.02,0.85,7.53
1.04,-0.02,0.84,7.5
1.04,-0.02,0.83,7.47
1.04,-0.02,0.83,7.44
1.04,-0.02,0.82,7.41
1.04,-0.02,0.82,7.38
1.04,-0.02,0.81,7.35
1.04,-0.02,0.8,7.32
1.04,-0.02,0.8,7.29
1.04,-0.02,0.79,7.26
1.04,-0.01,0.78,7.23
1.04,-0.01,0.78,7.21
1.04,-0.01,0.77,7.18
1.04,-0.01,0.77,7.15
1.04,-0.02,0.76,7.12
1.04,-0.02,0.75,7.09
1.04,-0.02,0.75,7.07
1.04,-0.02,0.74,7.04
1.04,-0.02,0.74,7.01
1.04,-0.02,0.73,6.98
1.04,-0.02,0.72,6.96
1.04,-0.01,0.72,6.93
1.04,-0.01,0.71,6.9
1.04,-0.01,0.71,6.88
1.04,-0.01,0.7,6.85
1.04,-0.01,0.7,6.82
1.04,-0.01,0.69,6.8
1.04,-0.01,0.69,6.77
1.04,-0.01,0.68,6.75
1.04,-0.01,0.68,6.72
1.04,-0.01,0.67,6.7
1.04,-0.01,0.66,6.67
1.04,-0.01,0.66,6.65
1.04,-0.01,0.65,6.63
1.04,-0.01,0.65,6.6
1.04,-0.01,0.64,6.58
1.04,-0.01,0.64,6.55
1.04,-0.01,0.63,6.52
1.04,-0.01,0.63,6.5
1.04,-0.01,0.62,6.47
1.04,-0.01,0.61,6.45
1.04,-0.01,0.61,6.42
1.04,-0.01,0.6,6.4
1.04,-0.01,0.6,6.38
1.04,0,0.59,6.35
1.04,0,0.59,6.33
1.04,0,0.59,6.3
1.04,0,0.58,6.28
1.04,0,0.58,6.26
1.03,0,0.57,6.24
1.03,0,0.57,6.21
1.03,0,0.56,6.19
1.03,0,0.56,6.17
1.03,0,0.55,6.14
1.03,0,0.54,6.12
1.03,0,0.54,6.09
1.03,0,0.53,6.07
1.03,0,0.53,6.05
1.03,0,0.52,6.02
1.03,0,0.52,6
1.02,0,0.51,5.98
1.02,0,0.51,5.96
1.02,0,0.5,5.93
1.02,0,0.5,5.91
1.02,0,0.49,5.89
1.02,0,0.49,5.87
1.02,0,0.48,5.85
1.02,0,0.48,5.83
1.02,0,0.48,5.81
1.02,0,0.47,5.79
1.02,0,0.47,5.77
1.02,0,0.46,5.74
1.02,0,0.46,5.73
1.02,0,0.45,5.71
1.02,0,0.45,5.69
1.02,0,0.45,5.66
1.02,0,0.44,5.64
1.03,0,0.44,5.62
1.03,0,0.43,5.61
1.03,0,0.43,5.59
1.03,0,0.42,5.57
1.04,0,0.42,5.55
1.03,0,0.42,5.53
1.03,0,0.41,5.51
